AircraftId,Date,AircraftType,Origin,Destination,DepartureAEST,ArrivalAEST,Duration,,,,,,,,,,,,,,,,,,,
FD619,12/7/2022,PC12,Geraldton (GET / YGEL),Meekatharra (MKR / YMEK),1:51 pm,2:49 pm,58,,,,,,,,,,,,,,,,,,,
FD630J,12/7/2022,PC24,Jandakot (JAD / YPJT),Esperance (EPR / YESP),1:57 pm,2:46 pm,49,,,,,,,,,,,,,,,,,,,
FD853,12/7/2022,PC12,Brunette Downs (YBRU),Alexandria Stn (AXL / YALX),1:59 pm,2:23 pm,24,,,,,,,,,,,,,,,,,,,
AM273,12/7/2022,B350,Sydney (SYD / YSSY),Port Macquarie (PQQ / YPMQ),2:24 pm,3:08 pm,44,,,,,,,,,,,,,,,,,,,
FD534,12/7/2022,PC12,Adelaide Int'l (ADL / YPAD),Peterborough (YPTB),2:32 pm,3:02 pm,30,,,,,,,,,,,,,,,,,,,
FD449,12/7/2022,B350,Quilpie (ULP / YQLP),Wellcamp Airport (WTB / YBWW),2:35 pm,3:57 pm,82,,,,,,,,,,,,,,,,,,,
FD416,12/7/2022,BE20,Normanton (YNTN),Mount Isa (ISA / YBMA),2:44 pm,3:42 pm,58,,,,,,,,,,,,,,,,,,,
FD423,12/7/2022,B350,Horn Island (YHID),Cairns Int'l (CNS / YBCS),2:45 pm,4:30 pm,105,,,,,,,,,,,,,,,,,,,
FD425,12/7/2022,BE20,Hervey Bay (HVB / YHBA),Brisbane (BNE / YBBN),3:06 pm,3:50 pm,44,,,,,,,,,,,,,,,,,,,
FD427,12/7/2022,B350,Brisbane (BNE / YBBN),Hervey Bay (HVB / YHBA),3:11 pm,3:53 pm,42,,,,,,,,,,,,,,,,,,,
FD607,12/7/2022,PC12,Broome Int'l (BME / YBRM),Kalumburu (UBU / YKAL),3:16 pm,4:27 pm,71,,,,,,,,,,,,,,,,,,,
FD874,12/7/2022,PC12,Darwin Int'l / RAAF (DRW / YPDN),Garden Point (GPN / YGPT),3:37 pm,4:03 pm,26,,,,,,,,,,,,,,,,,,,
FD480,12/7/2022,B350,Townsville Int'l / RAAF (TSV / YBTL),Cloncurry (CNJ / YCCY),3:41 pm,5:29 pm,108,,,,,,,,,,,,,,,,,,,
FD596,12/7/2022,PC12,Adelaide Int'l (ADL / YPAD),Whyalla (WYA / YWHA),3:44 pm,4:20 pm,36,,,,,,,,,,,,,,,,,,,
FD543,12/7/2022,PC12,Cadney Hs (YCDH),Marla (YALA),3:50 pm,4:15 pm,25,,,,,,,,,,,,,,,,,,,
FD425,12/7/2022,BE20,Brisbane (BNE / YBBN),Bundaberg (BDB / YBUD),3:50 pm,4:20 pm,30,,,,,,,,,,,,,,,,,,,
FD534,12/7/2022,PC12,Peterborough (YPTB),Adelaide Int'l (ADL / YPAD),3:51 pm,4:27 pm,36,,,,,,,,,,,,,,,,,,,
FD211,12/7/2022,B350,Lightning Ridge (LHG / YLRD),Dubbo (DBO / YSDU),4:07 pm,4:52 pm,45,,,,,,,,,,,,,,,,,,,
AM273,12/7/2022,B350,Moree (MRZ / YMOR),Newcastle-Williamtown Airport / RAAF (NTL / YWLM),4:10 pm,4:39 pm,29,,,,,,,,,,,,,,,,,,,
AM273,12/7/2022,B350,Port Macquarie (PQQ / YPMQ),Newcastle-Williamtown Airport / RAAF (NTL / YWLM),4:12 pm,4:38 pm,26,,,,,,,,,,,,,,,,,,,
FD213,12/7/2022,BE20,Sydney (SYD / YSSY),Dubbo (DBO / YSDU),4:16 pm,5:07 pm,51,,,,,,,,,,,,,,,,,,,
FD427,12/7/2022,B350,Hervey Bay (HVB / YHBA),Brisbane (BNE / YBBN),4:17 pm,5:04 pm,47,,,,,,,,,,,,,,,,,,,
FD543,12/7/2022,PC12,Marla (YALA),Oodnadatta (YOOD),4:24 pm,4:51 pm,27,,,,,,,,,,,,,,,,,,,
FD478,12/7/2022,BE20,Brisbane (BNE / YBBN),Rockhampton (ROK / YBRK),4:25 pm,5:51 pm,86,,,,,,,,,,,,,,,,,,,
FD467,12/7/2022,BE20,Brisbane (BNE / YBBN),Hervey Bay (HVB / YHBA),4:31 pm,5:10 pm,39,,,,,,,,,,,,,,,,,,,
FD874,12/7/2022,PC12,Garden Point (GPN / YGPT),Snake Bay (SNB / YSNK),4:34 pm,4:39 pm,5,,,,,,,,,,,,,,,,,,,
FD607,12/7/2022,PC12,Lagrange Bay (YLGB),Broome Int'l (BME / YBRM),4:47 pm,5:04 pm,17,,,,,,,,,,,,,,,,,,,
FD630J,12/7/2022,PC24,Esperance (EPR / YESP),Jandakot (JAD / YPJT),4:53 pm,5:53 pm,60,,,,,,,,,,,,,,,,,,,
FD874,12/7/2022,PC12,Snake Bay (SNB / YSNK),Darwin Int'l / RAAF (DRW / YPDN),4:58 pm,5:20 pm,22,,,,,,,,,,,,,,,,,,,
FD449,12/7/2022,B350,Wellcamp Airport (WTB / YBWW),Emerald (EMD / YEML),5:04 pm,6:32 pm,88,,,,,,,,,,,,,,,,,,,
FD278,12/7/2022,BE20,Adelaide Int'l (ADL / YPAD),Broken Hill (BHQ / YBHI),5:05 pm,6:02 pm,57,,,,,,,,,,,,,,,,,,,
FD543,12/7/2022,PC12,Oodnadatta (YOOD),Port Augusta (PUG / YPAG),5:10 pm,6:36 pm,86,,,,,,,,,,,,,,,,,,,
FD596,12/7/2022,PC12,Whyalla (WYA / YWHA),Adelaide Int'l (ADL / YPAD),5:38 pm,6:20 pm,42,,,,,,,,,,,,,,,,,,,
AM273,12/7/2022,B350,Newcastle-Williamtown Airport / RAAF (NTL / YWLM),Orange (OAG / YORG),5:40 pm,6:20 pm,40,,,,,,,,,,,,,,,,,,,
FD607,12/7/2022,PC12,Broome Int'l (BME / YBRM),Fitzroy Crossing (FIZ / YFTZ),6:00 pm,6:52 pm,52,,,,,,,,,,,,,,,,,,,
FD423,12/7/2022,B350,Cairns Int'l (CNS / YBCS),Townsville Int'l / RAAF (TSV / YBTL),6:06 pm,6:53 pm,47,,,,,,,,,,,,,,,,,,,
FD480,12/7/2022,B350,Cloncurry (CNJ / YCCY),Mount Isa (ISA / YBMA),6:08 pm,6:25 pm,17,,,,,,,,,,,,,,,,,,,
FD534,12/7/2022,PC12,Adelaide Int'l (ADL / YPAD),Port Augusta (PUG / YPAG),6:13 pm,6:53 pm,40,,,,,,,,,,,,,,,,,,,
FD467,12/7/2022,BE20,Hervey Bay (HVB / YHBA),Brisbane (BNE / YBBN),6:15 pm,6:55 pm,40,,,,,,,,,,,,,,,,,,,
FD619,12/7/2022,PC12,Meekatharra (MKR / YMEK),Newman (ZNE / YNWN),6:24 pm,7:15 pm,51,,,,,,,,,,,,,,,,,,,
AM273,12/7/2022,B350,Orange (OAG / YORG),Sydney (SYD / YSSY),6:47 pm,7:32 pm,45,,,,,,,,,,,,,,,,,,,
FD449,12/7/2022,B350,Emerald (EMD / YEML),Rockhampton (ROK / YBRK),7:00 pm,7:35 pm,35,,,,,,,,,,,,,,,,,,,
FD596,12/7/2022,PC12,Adelaide Int'l (ADL / YPAD),Port Augusta (PUG / YPAG),7:00 pm,7:48 pm,48,,,,,,,,,,,,,,,,,,,
FD480,12/7/2022,B350,Mount Isa (ISA / YBMA),Townsville Int'l / RAAF (TSV / YBTL),7:01 pm,8:25 pm,84,,,,,,,,,,,,,,,,,,,
FD427,12/7/2022,B350,Brisbane (BNE / YBBN),Kingaroy (KGY / YKRY),7:12 pm,7:38 pm,26,,,,,,,,,,,,,,,,,,,
FD534,12/7/2022,PC12,Port Augusta (PUG / YPAG),Kadina (YKDI),7:27 pm,8:02 pm,35,,,,,,,,,,,,,,,,,,,
FD425,12/7/2022,BE20,Bundaberg (BDB / YBUD),Hervey Bay (HVB / YHBA),7:39 pm,7:52 pm,13,,,,,,,,,,,,,,,,,,,
FD478,12/7/2022,BE20,Rockhampton (ROK / YBRK),Barcaldine (BCI / YBAR),7:41 pm,9:04 pm,83,,,,,,,,,,,,,,,,,,,
FD619,12/7/2022,PC12,Newman (ZNE / YNWN),Jandakot (JAD / YPJT),7:58 pm,10:35 pm,157,,,,,,,,,,,,,,,,,,,
FD423,12/7/2022,B350,Townsville Int'l / RAAF (TSV / YBTL),Cooktown (CTN / YCKN),8:10 pm,9:17 pm,67,,,,,,,,,,,,,,,,,,,
FD425,12/7/2022,BE20,Hervey Bay (HVB / YHBA),Brisbane (BNE / YBBN),8:15 pm,8:57 pm,42,,,,,,,,,,,,,,,,,,,
FD427,12/7/2022,B350,Kingaroy (KGY / YKRY),Brisbane (BNE / YBBN),8:16 pm,8:42 pm,26,,,,,,,,,,,,,,,,,,,
FD607,12/7/2022,PC12,Fitzroy Crossing (FIZ / YFTZ),Broome Int'l (BME / YBRM),8:58 pm,9:53 pm,55,,,,,,,,,,,,,,,,,,,
FD534,12/7/2022,PC12,Kadina (YKDI),Adelaide Int'l (ADL / YPAD),9:07 pm,9:30 pm,23,,,,,,,,,,,,,,,,,,,
FD478,12/7/2022,BE20,Barcaldine (BCI / YBAR),Rockhampton (ROK / YBRK),9:26 pm,10:24 pm,58,,,,,,,,,,,,,,,,,,,
FD596,12/7/2022,PC12,Port Augusta (PUG / YPAG),Adelaide Int'l (ADL / YPAD),10:21 pm,11:07 pm,46,,,,,,,,,,,,,,,,,,,
FD425,12/7/2022,BE20,Brisbane (BNE / YBBN),Bundaberg (BDB / YBUD),10:23 pm,11:10 pm,47,,,,,,,,,,,,,,,,,,,
FD423,12/7/2022,B350,Cooktown (CTN / YCKN),Cairns Int'l (CNS / YBCS),10:31 pm,10:59 pm,28,,,,,,,,,,,,,,,,,,,
FD534,12/7/2022,PC12,Adelaide Int'l (ADL / YPAD),Waikerie (YWKI),10:40 pm,11:08 pm,28,,,,,,,,,,,,,,,,,,,
FD534,12/7/2022,PC12,Adelaide Int'l (ADL / YPAD),Renmark (RMK / YREN),10:40 pm,Diverted,NA,,,,,,,,,,,,,,,,,,,
FD624J,13/7/2022,PC24,Karratha (KTA / YPKA),Jandakot (JAD / YPJT),12:10 am,2:22 am,132,,,,,,,,,,,,,,,,,,,
FD580,13/7/2022,PC12,Adelaide Int'l (ADL / YPAD),Waikerie (YWKI),12:33 am,12:58 am,25,,,,,,,,,,,,,,,,,,,
FD423,13/7/2022,B350,Cairns Int'l (CNS / YBCS),Townsville Int'l / RAAF (TSV / YBTL),12:48 am,1:33 am,45,,,,,,,,,,,,,,,,,,,
FD624J,13/7/2022,PC24,Paraburdoo (YPBO),Jandakot (JAD / YPJT),12:56 am,2:20 am,84,,,,,,,,,,,,,,,,,,,
FD534,13/7/2022,PC12,Renmark (RMK / YREN),Adelaide Int'l (ADL / YPAD),1:18 am,1:54 am,36,,,,,,,,,,,,,,,,,,,
FD601,13/7/2022,PC12,Kalgoorlie-Boulder (KGI / YPKG),Southern Cross (SQC / YSCR),1:19 am,1:58 am,39,,,,,,,,,,,,,,,,,,,
FD580,13/7/2022,PC12,Waikerie (YWKI),Adelaide Int'l (ADL / YPAD),1:56 am,2:22 am,26,,,,,,,,,,,,,,,,,,,
FD534,13/7/2022,PC12,Adelaide Int'l (ADL / YPAD),Ceduna (CED / YCDU),3:21 am,4:38 am,77,,,,,,,,,,,,,,,,,,,
FD580,13/7/2022,PC12,Adelaide Int'l (ADL / YPAD),Renmark (RMK / YREN),5:07 am,5:36 am,29,,,,,,,,,,,,,,,,,,,
FD534,13/7/2022,PC12,Ceduna (CED / YCDU),Adelaide Int'l (ADL / YPAD),5:11 am,6:25 am,74,,,,,,,,,,,,,,,,,,,
FD580,13/7/2022,PC12,Renmark (RMK / YREN),Adelaide Int'l (ADL / YPAD),6:10 am,6:49 am,39,,,,,,,,,,,,,,,,,,,
FD493,13/7/2022,BE20,Windorah (WNR / YWDH),Yaraka (YYKA),7:11 am,7:33 am,22,,,,,,,,,,,,,,,,,,,
FD478,13/7/2022,BE20,Rockhampton (ROK / YBRK),Longreach (YLRE),7:39 am,9:15 am,96,,,,,,,,,,,,,,,,,,,
FD534,13/7/2022,PC12,Adelaide Int'l (ADL / YPAD),Cummins Town (YCMM),7:58 am,8:42 am,44,,,,,,,,,,,,,,,,,,,
FD423,13/7/2022,B350,Townsville Int'l / RAAF (TSV / YBTL),Cairns Int'l (CNS / YBCS),7:59 am,8:53 am,54,,,,,,,,,,,,,,,,,,,
FD211,13/7/2022,B350,Dubbo (DBO / YSDU),Collarenebri (CRB / YCBR),8:04 am,8:42 am,38,,,,,,,,,,,,,,,,,,,
FD427,13/7/2022,B350,Brisbane (BNE / YBBN),Hervey Bay (HVB / YHBA),8:06 am,8:41 am,35,,,,,,,,,,,,,,,,,,,
FD425,13/7/2022,BE20,Bundaberg (BDB / YBUD),Monto (YMTO),8:07 am,8:31 am,24,,,,,,,,,,,,,,,,,,,
FD874,13/7/2022,PC12,Darwin Int'l / RAAF (DRW / YPDN),RAAF Tindal (KTR / YPTN),8:15 am,9:01 am,46,,,,,,,,,,,,,,,,,,,
FD425,13/7/2022,BE20,Monto (YMTO),Brisbane (BNE / YBBN),9:00 am,9:47 am,47,,,,,,,,,,,,,,,,,,,
FD427,13/7/2022,B350,Hervey Bay (HVB / YHBA),Brisbane (BNE / YBBN),9:04 am,9:44 am,40,,,,,,,,,,,,,,,,,,,
FD543,13/7/2022,PC12,Port Augusta (PUG / YPAG),Yalata Mission (YYTA),9:18 am,10:45 am,87,,,,,,,,,,,,,,,,,,,
FD534,13/7/2022,PC12,Cummins Town (YCMM),Port Lincoln (PLO / YPLC),9:37 am,9:48 am,11,,,,,,,,,,,,,,,,,,,
FD629,13/7/2022,PC12,Jandakot (JAD / YPJT),Carnarvon (CVQ / YCAR),9:44 am,11:54 am,130,,,,,,,,,,,,,,,,,,,
FD596,13/7/2022,PC12,Adelaide Int'l (ADL / YPAD),Mount Gambier (MGB / YMTG),9:52 am,10:48 am,56,,,,,,,,,,,,,,,,,,,
FD478,13/7/2022,BE20,Longreach (YLRE),Brisbane (BNE / YBBN),9:58 am,11:53 am,115,,,,,,,,,,,,,,,,,,,
FD480,13/7/2022,B350,Townsville Int'l / RAAF (TSV / YBTL),Mount Isa (ISA / YBMA),10:05 am,11:58 am,113,,,,,,,,,,,,,,,,,,,
FD423,13/7/2022,B350,Cairns Int'l (CNS / YBCS),Townsville Int'l / RAAF (TSV / YBTL),10:13 am,10:53 am,40,,,,,,,,,,,,,,,,,,,
FD534,13/7/2022,PC12,Port Lincoln (PLO / YPLC),Adelaide Int'l (ADL / YPAD),10:42 am,11:18 am,36,,,,,,,,,,,,,,,,,,,
FD608,13/7/2022,PC12,Port Hedland Int'l (PHE / YPPD),Paraburdoo (YPBO),10:51 am,11:45 am,54,,,,,,,,,,,,,,,,,,,
FD849,13/7/2022,PC12,Alice Springs (ASP / YBAS),Alice Springs (ASP / YBAS),11:19 am,11:46 am,27,,,,,,,,,,,,,,,,,,,
FD856,13/7/2022,PC12,Alice Springs (ASP / YBAS),Alice Springs (ASP / YBAS),11:19 am,11:46 am,27,,,,,,,,,,,,,,,,,,,
FD849,13/7/2022,PC12,Alice Springs (ASP / YBAS),Hermannsburg (HMG / YHMB),11:19 am,Diverted,NA,,,,,,,,,,,,,,,,,,,
FD856,13/7/2022,PC12,Alice Springs (ASP / YBAS),Hermannsburg (HMG / YHMB),11:19 am,Diverted,NA,,,,,,,,,,,,,,,,,,,
FD467,13/7/2022,BE20,Brisbane (BNE / YBBN),Monto (YMTO),11:23 am,12:22 pm,59,,,,,,,,,,,,,,,,,,,
FD596,13/7/2022,PC12,Mount Gambier (MGB / YMTG),Adelaide Int'l (ADL / YPAD),11:37 am,12:33 pm,56,,,,,,,,,,,,,,,,,,,
FD427,13/7/2022,B350,Brisbane (BNE / YBBN),Hervey Bay (HVB / YHBA),11:39 am,12:12 pm,33,,,,,,,,,,,,,,,,,,,
FD425,13/7/2022,BE20,Brisbane (BNE / YBBN),Bundaberg (BDB / YBUD),11:50 am,12:33 pm,43,,,,,,,,,,,,,,,,,,,
FD480,13/7/2022,B350,Mount Isa (ISA / YBMA),Townsville Int'l / RAAF (TSV / YBTL),12:27 pm,2:02 pm,95,,,,,,,,,,,,,,,,,,,
FD853,13/7/2022,PC12,Alexandria Stn (AXL / YALX),Alice Springs (ASP / YBAS),12:33 pm,2:09 pm,96,,,,,,,,,,,,,,,,,,,
FD608,13/7/2022,PC12,Paraburdoo (YPBO),Jandakot (JAD / YPJT),12:41 pm,3:08 pm,147,,,,,,,,,,,,,,,,,,,
FD629,13/7/2022,PC12,Carnarvon (CVQ / YCAR),Jandakot (JAD / YPJT),12:44 pm,2:42 pm,118,,,,,,,,,,,,,,,,,,,
FD534,13/7/2022,PC12,Adelaide Int'l (ADL / YPAD),Port Augusta (PUG / YPAG),12:52 pm,1:35 pm,43,,,,,,,,,,,,,,,,,,,
FD248,13/7/2022,BE20,Broken Hill (BHQ / YBHI),Menindee (YMED),1:02 pm,1:21 pm,19,,,,,,,,,,,,,,,,,,,
FD467,13/7/2022,BE20,Monto (YMTO),Bundaberg (BDB / YBUD),1:04 pm,1:24 pm,20,,,,,,,,,,,,,,,,,,,
FD493,13/7/2022,BE20,Yaraka (YYKA),Stonehenge (YSTO),1:18 pm,1:40 pm,22,,,,,,,,,,,,,,,,,,,
FD427,13/7/2022,B350,Hervey Bay (HVB / YHBA),Gladstone (GLT / YGLA),1:28 pm,2:02 pm,34,,,,,,,,,,,,,,,,,,,
FD849,13/7/2022,PC12,Alice Springs (ASP / YBAS),Alice Springs (ASP / YBAS),1:53 pm,3:23 pm,90,,,,,,,,,,,,,,,,,,,
FD856,13/7/2022,PC12,Alice Springs (ASP / YBAS),Alice Springs (ASP / YBAS),1:53 pm,3:23 pm,90,,,,,,,,,,,,,,,,,,,
FD213,13/7/2022,BE20,Dubbo (DBO / YSDU),Sydney (SYD / YSSY),1:55 pm,2:56 pm,61,,,,,,,,,,,,,,,,,,,
FD248,13/7/2022,BE20,Menindee (YMED),Broken Hill (BHQ / YBHI),2:07 pm,2:23 pm,16,,,,,,,,,,,,,,,,,,,
FD478,13/7/2022,BE20,Brisbane (BNE / YBBN),Rockhampton (ROK / YBRK),2:20 pm,3:39 pm,79,,,,,,,,,,,,,,,,,,,
FD211,13/7/2022,B350,Collarenebri (CRB / YCBR),Bourke (BRK / YBKE),2:24 pm,3:07 pm,43,,,,,,,,,,,,,,,,,,,
FD427,13/7/2022,B350,Gladstone (GLT / YGLA),Bundaberg (BDB / YBUD),2:26 pm,2:50 pm,24,,,,,,,,,,,,,,,,,,,
FD596,13/7/2022,PC12,Adelaide Int'l (ADL / YPAD),Port Augusta (PUG / YPAG),2:29 pm,3:11 pm,42,,,,,,,,,,,,,,,,,,,
FD534,13/7/2022,PC12,Port Augusta (PUG / YPAG),Adelaide Int'l (ADL / YPAD),2:40 pm,3:24 pm,44,,,,,,,,,,,,,,,,,,,
FD467,13/7/2022,BE20,Bundaberg (BDB / YBUD),Hervey Bay (HVB / YHBA),3:07 pm,3:18 pm,11,,,,,,,,,,,,,,,,,,,
FD427,13/7/2022,B350,Bundaberg (BDB / YBUD),Brisbane (BNE / YBBN),3:09 pm,3:49 pm,40,,,,,,,,,,,,,,,,,,,
FD211,13/7/2022,B350,Bourke (BRK / YBKE),Dubbo (DBO / YSDU),3:26 pm,4:17 pm,51,,,,,,,,,,,,,,,,,,,
FD601,13/7/2022,PC12,Kalgoorlie-Boulder (KGI / YPKG),Leinster (LER / YLST),3:34 pm,4:23 pm,49,,,,,,,,,,,,,,,,,,,
FD619,13/7/2022,PC12,Meekatharra (MKR / YMEK),Paraburdoo (YPBO),4:04 pm,5:10 pm,66,,,,,,,,,,,,,,,,,,,
FD480,13/7/2022,B350,Townsville Int'l / RAAF (TSV / YBTL),Mareeba (MRG / YMBA),4:06 pm,4:47 pm,41,,,,,,,,,,,,,,,,,,,
FD493,13/7/2022,BE20,Stonehenge (YSTO),Charleville (CTL / YBCV),4:30 pm,5:21 pm,51,,,,,,,,,,,,,,,,,,,
FD534,13/7/2022,PC12,Adelaide Int'l (ADL / YPAD),Mount Gambier (MGB / YMTG),4:39 pm,5:39 pm,60,,,,,,,,,,,,,,,,,,,
FD629,13/7/2022,PC12,Jandakot (JAD / YPJT),Shark Bay (MJK / YSHK),4:45 pm,6:51 pm,126,,,,,,,,,,,,,,,,,,,
FD601,13/7/2022,PC12,Leinster (LER / YLST),Kalgoorlie-Boulder (KGI / YPKG),4:49 pm,5:37 pm,48,,,,,,,,,,,,,,,,,,,
FD608,13/7/2022,PC12,Jandakot (JAD / YPJT),Port Hedland Int'l (PHE / YPPD),4:52 pm,8:05 pm,193,,,,,,,,,,,,,,,,,,,
FD849,13/7/2022,PC12,Alice Springs (ASP / YBAS),Mount Davies (YMDV),5:00 pm,6:32 pm,92,,,,,,,,,,,,,,,,,,,
FD596,13/7/2022,PC12,Port Augusta (PUG / YPAG),Adelaide Int'l (ADL / YPAD),5:03 pm,5:48 pm,45,,,,,,,,,,,,,,,,,,,
FD478,13/7/2022,BE20,Rockhampton (ROK / YBRK),Blackall (BKQ / YBCK),5:03 pm,6:32 pm,89,,,,,,,,,,,,,,,,,,,
FD543,13/7/2022,PC12,Yalata Mission (YYTA),Port Augusta (PUG / YPAG),5:04 pm,6:20 pm,76,,,,,,,,,,,,,,,,,,,
FD213,13/7/2022,BE20,Sydney (SYD / YSSY),Dubbo (DBO / YSDU),5:22 pm,6:10 pm,48,,,,,,,,,,,,,,,,,,,
FD874,13/7/2022,PC12,RAAF Tindal (KTR / YPTN),Darwin Int'l / RAAF (DRW / YPDN),5:30 pm,6:19 pm,49,,,,,,,,,,,,,,,,,,,
FD480,13/7/2022,B350,Mareeba (MRG / YMBA),Townsville Int'l / RAAF (TSV / YBTL),5:32 pm,6:10 pm,38,,,,,,,,,,,,,,,,,,,
FD467,13/7/2022,BE20,Hervey Bay (HVB / YHBA),Brisbane (BNE / YBBN),5:39 pm,6:22 pm,43,,,,,,,,,,,,,,,,,,,
FD534,13/7/2022,PC12,Mount Gambier (MGB / YMTG),Bordertown (YBOR),6:13 pm,6:37 pm,24,,,,,,,,,,,,,,,,,,,
FD278,13/7/2022,BE20,Broken Hill (BHQ / YBHI),Wilcannia (WIO / YWCA),6:13 pm,6:47 pm,34,,,,,,,,,,,,,,,,,,,
FD619,13/7/2022,PC12,Paraburdoo (YPBO),Jandakot (JAD / YPJT),6:34 pm,8:57 pm,143,,,,,,,,,,,,,,,,,,,
FD849,13/7/2022,PC12,Mount Davies (YMDV),Alice Springs (ASP / YBAS),7:00 pm,8:11 pm,71,,,,,,,,,,,,,,,,,,,
FD534,13/7/2022,PC12,Bordertown (YBOR),Adelaide Int'l (ADL / YPAD),7:12 pm,7:53 pm,41,,,,,,,,,,,,,,,,,,,
FD423,13/7/2022,B350,Townsville Int'l / RAAF (TSV / YBTL),Moranbah (MOV / YMRB),7:33 pm,8:24 pm,51,,,,,,,,,,,,,,,,,,,
FD493,13/7/2022,BE20,Charleville (CTL / YBCV),Saint George (SGO / YSGE),7:34 pm,8:15 pm,41,,,,,,,,,,,,,,,,,,,
FD427,13/7/2022,B350,Brisbane (BNE / YBBN),Bundaberg (BDB / YBUD),7:40 pm,8:19 pm,39,,,,,,,,,,,,,,,,,,,
FD478,13/7/2022,BE20,Blackall (BKQ / YBCK),Rockhampton (ROK / YBRK),7:40 pm,8:43 pm,63,,,,,,,,,,,,,,,,,,,
FD629,13/7/2022,PC12,Shark Bay (MJK / YSHK),Jandakot (JAD / YPJT),8:00 pm,9:30 pm,90,,,,,,,,,,,,,,,,,,,
FD449,13/7/2022,B350,Rockhampton (ROK / YBRK),Bundaberg (BDB / YBUD),8:05 pm,8:42 pm,37,,,,,,,,,,,,,,,,,,,
FD596,13/7/2022,PC12,Adelaide Int'l (ADL / YPAD),Renmark (RMK / YREN),8:12 pm,8:45 pm,33,,,,,,,,,,,,,,,,,,,
FD278,13/7/2022,BE20,Wilcannia (WIO / YWCA),Adelaide Int'l (ADL / YPAD),8:38 pm,10:18 pm,100,,,,,,,,,,,,,,,,,,,
FD493,13/7/2022,BE20,Saint George (SGO / YSGE),Taroom (XTO / YTAM),8:39 pm,9:14 pm,35,,,,,,,,,,,,,,,,,,,
FD619,13/7/2022,Unknown,Jandakot (JAD / YPJT),Jandakot (JAD / YPJT),8:57 pm,8:58 pm,1,,,,,,,,,,,,,,,,,,,
FD607,13/7/2022,PC12,Broome Int'l (BME / YBRM),Jandakot (JAD / YPJT),9:01 pm,1:02 am,241,,,,,,,,,,,,,,,,,,,
FD423,13/7/2022,B350,Moranbah (MOV / YMRB),Mackay (MKY / YBMK),9:10 pm,9:34 pm,24,,,,,,,,,,,,,,,,,,,
FD534,13/7/2022,PC12,Adelaide Int'l (ADL / YPAD),Kadina (YKDI),9:15 pm,9:38 pm,23,,,,,,,,,,,,,,,,,,,
FD596,13/7/2022,PC12,Renmark (RMK / YREN),Adelaide Int'l (ADL / YPAD),9:16 pm,9:53 pm,37,,,,,,,,,,,,,,,,,,,
FD449,13/7/2022,B350,Bundaberg (BDB / YBUD),Hervey Bay (HVB / YHBA),9:17 pm,9:31 pm,14,,,,,,,,,,,,,,,,,,,
FD624J,13/7/2022,PC24,Jandakot (JAD / YPJT),Paraburdoo (YPBO),9:36 pm,11:11 pm,95,,,,,,,,,,,,,,,,,,,
FD493,13/7/2022,BE20,Taroom (XTO / YTAM),Toowoomba (YTWB),9:40 pm,10:23 pm,43,,,,,,,,,,,,,,,,,,,
FD423,13/7/2022,B350,Mackay (MKY / YBMK),Townsville Int'l / RAAF (TSV / YBTL),9:55 pm,10:50 pm,55,,,,,,,,,,,,,,,,,,,
FD449,13/7/2022,B350,Hervey Bay (HVB / YHBA),Brisbane (BNE / YBBN),9:56 pm,10:39 pm,43,,,,,,,,,,,,,,,,,,,
FD427,13/7/2022,B350,Bundaberg (BDB / YBUD),Brisbane (BNE / YBBN),10:19 pm,11:06 pm,47,,,,,,,,,,,,,,,,,,,
FD534,13/7/2022,PC12,Kadina (YKDI),Adelaide Int'l (ADL / YPAD),11:00 pm,11:23 pm,23,,,,,,,,,,,,,,,,,,,
FD602,13/7/2022,PC12,Jandakot (JAD / YPJT),Meekatharra (MKR / YMEK),11:18 pm,12:59 am,101,,,,,,,,,,,,,,,,,,,
FD493,13/7/2022,BE20,Toowoomba (YTWB),Warwick (WAZ / YWCK),11:23 pm,11:43 pm,20,,,,,,,,,,,,,,,,,,,
FD596,14/7/2022,PC12,Kingston (YKIG),Adelaide Int'l (ADL / YPAD),12:19 am,12:58 am,39,,,,,,,,,,,,,,,,,,,
FD493,14/7/2022,BE20,Warwick (WAZ / YWCK),Brisbane (BNE / YBBN),12:28 am,1:04 am,36,,,,,,,,,,,,,,,,,,,
FD449,14/7/2022,B350,Brisbane (BNE / YBBN),Emerald (EMD / YEML),12:54 am,2:27 am,93,,,,,,,,,,,,,,,,,,,
FD629,14/7/2022,PC12,Jandakot (JAD / YPJT),Bunbury (BUY / YBUN),2:02 am,2:26 am,24,,,,,,,,,,,,,,,,,,,
FD493,14/7/2022,BE20,Brisbane (BNE / YBBN),Charleville (CTL / YBCV),2:09 am,3:50 am,101,,,,,,,,,,,,,,,,,,,
FD601,14/7/2022,PC12,Southern Cross (SQC / YSCR),Jandakot (JAD / YPJT),2:29 am,3:31 am,62,,,,,,,,,,,,,,,,,,,
FD449,14/7/2022,B350,Emerald (EMD / YEML),Rockhampton (ROK / YBRK),3:27 am,4:01 am,34,,,,,,,,,,,,,,,,,,,
FD629,14/7/2022,PC12,Bunbury (BUY / YBUN),Jandakot (JAD / YPJT),4:42 am,5:10 am,28,,,,,,,,,,,,,,,,,,,
